Record Date,Electronic Category Description,Channel Type Description,Tax Category Description,Net Collections Amount,Electronic Category ID,Channel Type ID,Tax Category ID,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2015-12-16,Electronic Settlement,Mail,Non-Tax,75943793.28,3,2,1,13,2016,1,2015,4,12,16
2015-12-16,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,19091924.85,1,1,1,14,2016,1,2015,4,12,16
2015-12-16,Fully Electronic - All,Internet,IRS Tax,12341829435.22,1,3,3,15,2016,1,2015,4,12,16
2015-12-16,Fully Electronic - All,Internet,Non-Tax,355108657.43,1,3,1,16,2016,1,2015,4,12,16
2015-12-15,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,148682.83,2,1,2,4,2016,1,2015,4,12,15
2015-12-15,Non-Electronic,Over-the-Counter (OTC),IRS Tax,324549505.19,4,1,3,7,2016,1,2015,4,12,15
2015-12-15,Non-Electronic,Over-the-Counter (OTC),Non-Tax,29387382.48,4,1,1,3,2016,1,2015,4,12,15
2015-12-15,Electronic Settlement,Mail,IRS Non-Tax,141210.00,3,2,2,5,2016,1,2015,4,12,15
2015-12-15,Non-Electronic,Bank,Non-Tax,2373102.92,4,5,1,2,2016,1,2015,4,12,15
2015-12-15,Non-Electronic,Mail,Non-Tax,-2862.84,4,2,1,1,2016,1,2015,4,12,15
2015-12-15,Fully Electronic - All,Internet,IRS Non-Tax,998645.23,1,3,2,6,2016,1,2015,4,12,15
2015-12-15,Fully Electronic - All,Bank,Non-Tax,1579814345.88,1,5,1,8,2016,1,2015,4,12,15
2015-12-15,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,25120566.08,2,1,3,10,2016,1,2015,4,12,15
2015-12-15,Fully Electronic - All,Bank,IRS Tax,12371390227.99,1,5,3,11,2016,1,2015,4,12,15
2015-12-15,Electronic Settlement,Mail,IRS Tax,322154223.51,3,2,3,12,2016,1,2015,4,12,15
2015-12-15,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,67635551.23,2,1,1,9,2016,1,2015,4,12,15
2015-12-15,Electronic Settlement,Mail,Non-Tax,180306966.92,3,2,1,13,2016,1,2015,4,12,15
2015-12-15,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,12098798.54,1,1,1,14,2016,1,2015,4,12,15
2015-12-15,Fully Electronic - All,Internet,IRS Tax,52935253474.37,1,3,3,15,2016,1,2015,4,12,15
2015-12-15,Fully Electronic - All,Internet,Non-Tax,819534648.82,1,3,1,16,2016,1,2015,4,12,15
2015-12-14,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,35648.13,2,1,2,3,2016,1,2015,4,12,14
2015-12-14,Non-Electronic,Over-the-Counter (OTC),IRS Tax,207682830.33,4,1,3,6,2016,1,2015,4,12,14
2015-12-14,Fully Electronic - All,Bank,IRS Tax,8268789434.31,1,5,3,7,2016,1,2015,4,12,14
2015-12-14,Fully Electronic - All,Bank,Non-Tax,1496030502.43,1,5,1,10,2016,1,2015,4,12,14
2015-12-14,Electronic Settlement,Mail,IRS Non-Tax,20270.00,3,2,2,4,2016,1,2015,4,12,14
2015-12-14,Fully Electronic - All,Internet,IRS Non-Tax,405083.01,1,3,2,5,2016,1,2015,4,12,14
2015-12-14,Non-Electronic,Bank,Non-Tax,2578634.88,4,5,1,1,2016,1,2015,4,12,14
2015-12-14,Non-Electronic,Over-the-Counter (OTC),Non-Tax,17910371.12,4,1,1,2,2016,1,2015,4,12,14
2015-12-14,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,20429828.19,2,1,3,9,2016,1,2015,4,12,14
2015-12-14,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,59998523.92,2,1,1,8,2016,1,2015,4,12,14
2015-12-14,Electronic Settlement,Mail,Non-Tax,71627110.20,3,2,1,12,2016,1,2015,4,12,14
2015-12-14,Electronic Settlement,Mail,IRS Tax,278476627.00,3,2,3,11,2016,1,2015,4,12,14
2015-12-14,Fully Electronic - All,Internet,IRS Tax,18625675924.18,1,3,3,13,2016,1,2015,4,12,14
2015-12-14,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,48773036.11,1,1,1,14,2016,1,2015,4,12,14
2015-12-14,Fully Electronic - All,Internet,Non-Tax,468814555.43,1,3,1,15,2016,1,2015,4,12,14
2015-12-11,Non-Electronic,Over-the-Counter (OTC),IRS Tax,143480148.53,4,1,3,6,2016,1,2015,4,12,11
2015-12-11,Fully Electronic - All,Internet,IRS Non-Tax,526589.38,1,3,2,7,2016,1,2015,4,12,11
2015-12-11,Fully Electronic - All,Bank,IRS Tax,2564863552.44,1,5,3,8,2016,1,2015,4,12,11
2015-12-11,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,71160228.55,2,1,1,11,2016,1,2015,4,12,11
2015-12-11,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,96367.33,2,1,2,4,2016,1,2015,4,12,11
2015-12-11,Electronic Settlement,Mail,Non-Tax,48586275.40,3,2,1,13,2016,1,2015,4,12,11
2015-12-11,Electronic Settlement,Mail,IRS Non-Tax,5440.00,3,2,2,5,2016,1,2015,4,12,11
2015-12-11,Non-Electronic,Mail,Non-Tax,923.16,4,2,1,1,2016,1,2015,4,12,11
2015-12-11,Non-Electronic,Bank,Non-Tax,1154902.95,4,5,1,2,2016,1,2015,4,12,11
2015-12-11,Non-Electronic,Over-the-Counter (OTC),Non-Tax,26503345.52,4,1,1,3,2016,1,2015,4,12,11
2015-12-11,Fully Electronic - All,Bank,Non-Tax,1016438950.01,1,5,1,9,2016,1,2015,4,12,11
2015-12-11,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,23053564.99,2,1,3,10,2016,1,2015,4,12,11
2015-12-11,Electronic Settlement,Mail,IRS Tax,106749512.46,3,2,3,12,2016,1,2015,4,12,11
2015-12-11,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,14664270.49,1,1,1,14,2016,1,2015,4,12,11
2015-12-11,Fully Electronic - All,Internet,IRS Tax,8485218687.05,1,3,3,15,2016,1,2015,4,12,11
2015-12-11,Fully Electronic - All,Internet,Non-Tax,357547563.41,1,3,1,16,2016,1,2015,4,12,11
2015-12-10,Non-Electronic,Over-the-Counter (OTC),IRS Tax,131550858.01,4,1,3,6,2016,1,2015,4,12,10
2015-12-10,Electronic Settlement,Mail,IRS Non-Tax,31895.00,3,2,2,7,2016,1,2015,4,12,10
2015-12-10,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,80023292.92,2,1,1,9,2016,1,2015,4,12,10
2015-12-10,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,28413274.62,2,1,3,10,2016,1,2015,4,12,10
2015-12-10,Fully Electronic - All,Bank,Non-Tax,991230025.70,1,5,1,11,2016,1,2015,4,12,10
2015-12-10,Electronic Settlement,Mail,IRS Tax,177719398.40,3,2,3,12,2016,1,2015,4,12,10
2015-12-10,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,93981.50,2,1,2,4,2016,1,2015,4,12,10
2015-12-10,Non-Electronic,Mail,Non-Tax,670.00,4,2,1,1,2016,1,2015,4,12,10
2015-12-10,Fully Electronic - All,Internet,IRS Non-Tax,569341.00,1,3,2,5,2016,1,2015,4,12,10
2015-12-10,Non-Electronic,Over-the-Counter (OTC),Non-Tax,19645187.44,4,1,1,3,2016,1,2015,4,12,10
2015-12-10,Non-Electronic,Bank,Non-Tax,1091234.68,4,5,1,2,2016,1,2015,4,12,10
2015-12-10,Fully Electronic - All,Bank,IRS Tax,833880710.81,1,5,3,8,2016,1,2015,4,12,10
2015-12-10,Electronic Settlement,Mail,Non-Tax,50462784.43,3,2,1,13,2016,1,2015,4,12,10
2015-12-10,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,15615408.69,1,1,1,14,2016,1,2015,4,12,10
2015-12-10,Fully Electronic - All,Internet,IRS Tax,3675509552.96,1,3,3,15,2016,1,2015,4,12,10
2015-12-10,Fully Electronic - All,Internet,Non-Tax,356432603.80,1,3,1,16,2016,1,2015,4,12,10
2015-12-09,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,184396.66,2,1,2,4,2016,1,2015,4,12,9
2015-12-09,Non-Electronic,Over-the-Counter (OTC),IRS Tax,258378483.92,4,1,3,6,2016,1,2015,4,12,9
2015-12-09,Fully Electronic - All,Bank,IRS Tax,603211932.18,1,5,3,8,2016,1,2015,4,12,9
2015-12-09,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,28535505.05,2,1,3,11,2016,1,2015,4,12,9
2015-12-09,Electronic Settlement,Mail,IRS Tax,661820589.20,3,2,3,12,2016,1,2015,4,12,9
2015-12-09,Non-Electronic,Mail,Non-Tax,-17775.44,4,2,1,1,2016,1,2015,4,12,9
2015-12-09,Non-Electronic,Bank,Non-Tax,1457860.17,4,5,1,2,2016,1,2015,4,12,9
2015-12-09,Non-Electronic,Over-the-Counter (OTC),Non-Tax,15046583.05,4,1,1,3,2016,1,2015,4,12,9
2015-12-09,Electronic Settlement,Mail,IRS Non-Tax,142150.00,3,2,2,5,2016,1,2015,4,12,9
2015-12-09,Fully Electronic - All,Internet,IRS Non-Tax,835883.25,1,3,2,7,2016,1,2015,4,12,9
2015-12-09,Fully Electronic - All,Bank,Non-Tax,834322488.74,1,5,1,9,2016,1,2015,4,12,9
2015-12-09,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,78447186.03,2,1,1,10,2016,1,2015,4,12,9
2015-12-09,Electronic Settlement,Mail,Non-Tax,74039753.93,3,2,1,13,2016,1,2015,4,12,9
2015-12-09,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,15914161.93,1,1,1,14,2016,1,2015,4,12,9
2015-12-09,Fully Electronic - All,Internet,IRS Tax,7394630142.75,1,3,3,15,2016,1,2015,4,12,9
2015-12-09,Fully Electronic - All,Internet,Non-Tax,329010984.30,1,3,1,16,2016,1,2015,4,12,9
2015-12-08,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,55236.60,2,1,2,4,2016,1,2015,4,12,8
2015-12-08,Fully Electronic - All,Internet,IRS Non-Tax,466414.39,1,3,2,7,2016,1,2015,4,12,8
2015-12-08,Non-Electronic,Over-the-Counter (OTC),IRS Tax,238646494.02,4,1,3,6,2016,1,2015,4,12,8
2015-12-08,Fully Electronic - All,Bank,Non-Tax,1635445596.05,1,5,1,11,2016,1,2015,4,12,8
2015-12-08,Electronic Settlement,Mail,IRS Tax,246733210.27,3,2,3,12,2016,1,2015,4,12,8
2015-12-08,Non-Electronic,Mail,Non-Tax,1538.45,4,2,1,1,2016,1,2015,4,12,8
2015-12-08,Non-Electronic,Bank,Non-Tax,2276533.64,4,5,1,2,2016,1,2015,4,12,8
2015-12-08,Electronic Settlement,Mail,IRS Non-Tax,271170.00,3,2,2,5,2016,1,2015,4,12,8
2015-12-08,Non-Electronic,Over-the-Counter (OTC),Non-Tax,23626904.61,4,1,1,3,2016,1,2015,4,12,8
2015-12-08,Fully Electronic - All,Bank,IRS Tax,971446629.78,1,5,3,8,2016,1,2015,4,12,8
2015-12-08,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,31392465.38,2,1,3,9,2016,1,2015,4,12,8
2015-12-08,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,85438520.85,2,1,1,10,2016,1,2015,4,12,8
2015-12-08,Electronic Settlement,Mail,Non-Tax,151097498.37,3,2,1,13,2016,1,2015,4,12,8
2015-12-08,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,10963469.97,1,1,1,14,2016,1,2015,4,12,8
2015-12-08,Fully Electronic - All,Internet,IRS Tax,1759725483.10,1,3,3,15,2016,1,2015,4,12,8
2015-12-08,Fully Electronic - All,Internet,Non-Tax,764852805.28,1,3,1,16,2016,1,2015,4,12,8
2015-12-07,Non-Electronic,Over-the-Counter (OTC),IRS Tax,114465599.48,4,1,3,6,2016,1,2015,4,12,7
2015-12-07,Fully Electronic - All,Bank,IRS Tax,6571909888.67,1,5,3,8,2016,1,2015,4,12,7
2015-12-07,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,33957792.30,2,1,1,10,2016,1,2015,4,12,7
2015-12-07,Electronic Settlement,Mail,IRS Tax,168958974.62,3,2,3,12,2016,1,2015,4,12,7
2015-12-07,Non-Electronic,Mail,Non-Tax,315.72,4,2,1,1,2016,1,2015,4,12,7
2015-12-07,Non-Electronic,Bank,Non-Tax,2941192.20,4,5,1,2,2016,1,2015,4,12,7
2015-12-07,Non-Electronic,Over-the-Counter (OTC),Non-Tax,14810874.37,4,1,1,3,2016,1,2015,4,12,7
2015-12-07,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,59056.94,2,1,2,4,2016,1,2015,4,12,7
2015-12-07,Electronic Settlement,Mail,IRS Non-Tax,101214.45,3,2,2,5,2016,1,2015,4,12,7
2015-12-07,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,20844742.36,2,1,3,9,2016,1,2015,4,12,7
2015-12-07,Fully Electronic - All,Bank,Non-Tax,1559378989.57,1,5,1,11,2016,1,2015,4,12,7
2015-12-07,Fully Electronic - All,Internet,IRS Non-Tax,741843.00,1,3,2,7,2016,1,2015,4,12,7
2015-12-07,Electronic Settlement,Mail,Non-Tax,115581522.33,3,2,1,13,2016,1,2015,4,12,7
2015-12-07,Fully Electronic - All,Internet,IRS Tax,8564702711.01,1,3,3,14,2016,1,2015,4,12,7
2015-12-07,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,51578819.07,1,1,1,15,2016,1,2015,4,12,7
2015-12-07,Fully Electronic - All,Internet,Non-Tax,472727873.59,1,3,1,16,2016,1,2015,4,12,7
2015-12-04,Fully Electronic - All,Internet,IRS Non-Tax,689027.55,1,3,2,7,2016,1,2015,4,12,4
2015-12-04,Non-Electronic,Over-the-Counter (OTC),IRS Tax,138400896.46,4,1,3,5,2016,1,2015,4,12,4
2015-12-04,Fully Electronic - All,Bank,IRS Tax,1510464828.35,1,5,3,8,2016,1,2015,4,12,4
2015-12-04,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,304702.53,2,1,2,6,2016,1,2015,4,12,4
2015-12-04,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,18689226.91,2,1,3,9,2016,1,2015,4,12,4
2015-12-04,Fully Electronic - All,Bank,Non-Tax,943473008.69,1,5,1,11,2016,1,2015,4,12,4
2015-12-04,Non-Electronic,Mail,Non-Tax,928.00,4,2,1,1,2016,1,2015,4,12,4
2015-12-04,Non-Electronic,Bank,Non-Tax,1602069.57,4,5,1,2,2016,1,2015,4,12,4
2015-12-04,Non-Electronic,Over-the-Counter (OTC),Non-Tax,21773136.05,4,1,1,3,2016,1,2015,4,12,4
2015-12-04,Electronic Settlement,Mail,Non-Tax,90924721.26,3,2,1,13,2016,1,2015,4,12,4
2015-12-04,Electronic Settlement,Mail,IRS Non-Tax,46300.00,3,2,2,4,2016,1,2015,4,12,4
2015-12-04,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,61860104.80,2,1,1,10,2016,1,2015,4,12,4
2015-12-04,Electronic Settlement,Mail,IRS Tax,92047566.59,3,2,3,12,2016,1,2015,4,12,4
2015-12-04,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,16595621.65,1,1,1,14,2016,1,2015,4,12,4
2015-12-04,Fully Electronic - All,Internet,IRS Tax,8592181015.60,1,3,3,15,2016,1,2015,4,12,4
2015-12-04,Fully Electronic - All,Internet,Non-Tax,494182469.49,1,3,1,16,2016,1,2015,4,12,4
2015-12-03,Non-Electronic,Over-the-Counter (OTC),IRS Tax,114298366.78,4,1,3,6,2016,1,2015,4,12,3
2015-12-03,Fully Electronic - All,Internet,IRS Non-Tax,512368.50,1,3,2,7,2016,1,2015,4,12,3
2015-12-03,Fully Electronic - All,Bank,IRS Tax,597522098.04,1,5,3,8,2016,1,2015,4,12,3
2015-12-03,Non-Electronic,Over-the-Counter (OTC),Non-Tax,27174745.18,4,1,1,3,2016,1,2015,4,12,3
2015-12-03,Fully Electronic - All,Bank,Non-Tax,1104621870.95,1,5,1,11,2016,1,2015,4,12,3
2015-12-03,Electronic Settlement,Mail,IRS Tax,66141387.48,3,2,3,12,2016,1,2015,4,12,3
2015-12-03,Non-Electronic,Bank,Non-Tax,1560879.86,4,5,1,2,2016,1,2015,4,12,3
2015-12-03,Non-Electronic,Mail,Non-Tax,818.68,4,2,1,1,2016,1,2015,4,12,3
2015-12-03,Electronic Settlement,Mail,IRS Non-Tax,3835.00,3,2,2,5,2016,1,2015,4,12,3
2015-12-03,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,57842.00,2,1,2,4,2016,1,2015,4,12,3
2015-12-03,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,21935226.40,2,1,3,9,2016,1,2015,4,12,3
2015-12-03,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,151362859.16,2,1,1,10,2016,1,2015,4,12,3
2015-12-03,Electronic Settlement,Mail,Non-Tax,57372237.99,3,2,1,13,2016,1,2015,4,12,3
2015-12-03,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,18363766.24,1,1,1,14,2016,1,2015,4,12,3
2015-12-03,Fully Electronic - All,Internet,IRS Tax,3005675358.14,1,3,3,15,2016,1,2015,4,12,3
2015-12-03,Fully Electronic - All,Internet,Non-Tax,610187222.35,1,3,1,16,2016,1,2015,4,12,3
2015-12-02,Non-Electronic,Over-the-Counter (OTC),IRS Tax,183928940.42,4,1,3,6,2016,1,2015,4,12,2
2015-12-02,Fully Electronic - All,Bank,IRS Tax,1270937574.32,1,5,3,8,2016,1,2015,4,12,2
2015-12-02,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,87158625.14,2,1,1,11,2016,1,2015,4,12,2
2015-12-02,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,236222.03,2,1,2,4,2016,1,2015,4,12,2
2015-12-02,Electronic Settlement,Mail,IRS Tax,249560083.53,3,2,3,12,2016,1,2015,4,12,2
2015-12-02,Non-Electronic,Bank,Non-Tax,2017797.45,4,5,1,2,2016,1,2015,4,12,2
2015-12-02,Non-Electronic,Over-the-Counter (OTC),Non-Tax,17051255.46,4,1,1,3,2016,1,2015,4,12,2
2015-12-02,Electronic Settlement,Mail,IRS Non-Tax,6190.00,3,2,2,5,2016,1,2015,4,12,2
2015-12-02,Non-Electronic,Mail,Non-Tax,3976.00,4,2,1,1,2016,1,2015,4,12,2
2015-12-02,Fully Electronic - All,Internet,IRS Non-Tax,752732.66,1,3,2,7,2016,1,2015,4,12,2
2015-12-02,Fully Electronic - All,Bank,Non-Tax,712884764.42,1,5,1,9,2016,1,2015,4,12,2
2015-12-02,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,50223829.13,2,1,3,10,2016,1,2015,4,12,2
2015-12-02,Electronic Settlement,Mail,Non-Tax,50348691.68,3,2,1,13,2016,1,2015,4,12,2
2015-12-02,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,19583438.16,1,1,1,14,2016,1,2015,4,12,2
2015-12-02,Fully Electronic - All,Internet,Non-Tax,304795192.06,1,3,1,15,2016,1,2015,4,12,2
2015-12-02,Fully Electronic - All,Internet,IRS Tax,9906110835.98,1,3,3,16,2016,1,2015,4,12,2
2015-12-01,Non-Electronic,Over-the-Counter (OTC),IRS Tax,291599796.88,4,1,3,4,2016,1,2015,4,12,1
2015-12-01,Fully Electronic - All,Bank,IRS Tax,6301602872.59,1,5,3,8,2016,1,2015,4,12,1
2015-12-01,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,160926.98,2,1,2,5,2016,1,2015,4,12,1
2015-12-01,Fully Electronic - All,Bank,Non-Tax,3097568150.86,1,5,1,9,2016,1,2015,4,12,1
2015-12-01,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,73394059.34,2,1,1,11,2016,1,2015,4,12,1
2015-12-01,Electronic Settlement,Mail,IRS Tax,248336530.92,3,2,3,12,2016,1,2015,4,12,1
2015-12-01,Non-Electronic,Bank,Non-Tax,2357572.87,4,5,1,2,2016,1,2015,4,12,1
2015-12-01,Non-Electronic,Over-the-Counter (OTC),Non-Tax,23847349.91,4,1,1,3,2016,1,2015,4,12,1
2015-12-01,Non-Electronic,Mail,Non-Tax,548.58,4,2,1,1,2016,1,2015,4,12,1
2015-12-01,Fully Electronic - All,Internet,IRS Non-Tax,372515.54,1,3,2,7,2016,1,2015,4,12,1
2015-12-01,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,11435310.53,2,1,3,10,2016,1,2015,4,12,1
2015-12-01,Electronic Settlement,Mail,IRS Non-Tax,15150.00,3,2,2,6,2016,1,2015,4,12,1
2015-12-01,Electronic Settlement,Mail,Non-Tax,153191918.06,3,2,1,13,2016,1,2015,4,12,1
2015-12-01,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,11473836.14,1,1,1,14,2016,1,2015,4,12,1
2015-12-01,Fully Electronic - All,Internet,IRS Tax,8232732079.06,1,3,3,15,2016,1,2015,4,12,1
2015-12-01,Fully Electronic - All,Internet,Non-Tax,425805175.97,1,3,1,16,2016,1,2015,4,12,1
2015-11-30,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,45284.49,2,1,2,3,2016,1,2015,4,11,30
2015-11-30,Non-Electronic,Over-the-Counter (OTC),IRS Tax,167924928.79,4,1,3,4,2016,1,2015,4,11,30
2015-11-30,Fully Electronic - All,Internet,IRS Non-Tax,246899.69,1,3,2,6,2016,1,2015,4,11,30
2015-11-30,Non-Electronic,Bank,Non-Tax,2635063.54,4,5,1,1,2016,1,2015,4,11,30
2015-11-30,Electronic Settlement,Mail,IRS Tax,89009483.92,3,2,3,11,2016,1,2015,4,11,30
2015-11-30,Non-Electronic,Over-the-Counter (OTC),Non-Tax,7749795.54,4,1,1,2,2016,1,2015,4,11,30
2015-11-30,Electronic Settlement,Mail,Non-Tax,79976421.62,3,2,1,12,2016,1,2015,4,11,30
2015-11-30,Fully Electronic - All,Bank,IRS Tax,5221095955.86,1,5,3,7,2016,1,2015,4,11,30
2015-11-30,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,7945342.98,2,1,3,8,2016,1,2015,4,11,30
2015-11-30,Fully Electronic - All,Bank,Non-Tax,1890089517.94,1,5,1,9,2016,1,2015,4,11,30
2015-11-30,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,39890269.27,2,1,1,10,2016,1,2015,4,11,30
2015-11-30,Electronic Settlement,Mail,IRS Non-Tax,5790.00,3,2,2,5,2016,1,2015,4,11,30
2015-11-30,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,29853460.17,1,1,1,13,2016,1,2015,4,11,30
2015-11-30,Fully Electronic - All,Internet,Non-Tax,393267051.14,1,3,1,14,2016,1,2015,4,11,30
2015-11-30,Fully Electronic - All,Internet,IRS Tax,8670615202.08,1,3,3,15,2016,1,2015,4,11,30
2015-11-27,Fully Electronic - All,Internet,IRS Non-Tax,408263.00,1,3,2,7,2016,1,2015,4,11,27
2015-11-27,Fully Electronic - All,Bank,IRS Tax,2653216467.58,1,5,3,8,2016,1,2015,4,11,27
2015-11-27,Non-Electronic,Over-the-Counter (OTC),IRS Tax,201592022.66,4,1,3,6,2016,1,2015,4,11,27
2015-11-27,Fully Electronic - All,Bank,Non-Tax,1548755695.36,1,5,1,11,2016,1,2015,4,11,27
2015-11-27,Non-Electronic,Bank,Non-Tax,1683304.63,4,5,1,2,2016,1,2015,4,11,27
2015-11-27,Non-Electronic,Over-the-Counter (OTC),Non-Tax,26569354.82,4,1,1,3,2016,1,2015,4,11,27
2015-11-27,Electronic Settlement,Mail,IRS Tax,97911583.20,3,2,3,12,2016,1,2015,4,11,27
2015-11-27,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,60707.83,2,1,2,4,2016,1,2015,4,11,27
2015-11-27,Non-Electronic,Mail,Non-Tax,800.00,4,2,1,1,2016,1,2015,4,11,27
2015-11-27,Electronic Settlement,Mail,IRS Non-Tax,3645.00,3,2,2,5,2016,1,2015,4,11,27
2015-11-27,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,61615056.09,2,1,3,9,2016,1,2015,4,11,27
2015-11-27,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,49069164.28,2,1,1,10,2016,1,2015,4,11,27
2015-11-27,Electronic Settlement,Mail,Non-Tax,49991069.41,3,2,1,13,2016,1,2015,4,11,27
2015-11-27,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,24652569.39,1,1,1,14,2016,1,2015,4,11,27
2015-11-27,Fully Electronic - All,Internet,IRS Tax,7310665287.73,1,3,3,15,2016,1,2015,4,11,27
2015-11-27,Fully Electronic - All,Internet,Non-Tax,616003501.79,1,3,1,16,2016,1,2015,4,11,27
2015-11-25,Electronic Settlement,Mail,IRS Non-Tax,5995.00,3,2,2,7,2016,1,2015,4,11,25
2015-11-25,Non-Electronic,Over-the-Counter (OTC),IRS Tax,181881175.32,4,1,3,4,2016,1,2015,4,11,25
2015-11-25,Fully Electronic - All,Bank,IRS Tax,654773427.73,1,5,3,8,2016,1,2015,4,11,25
2015-11-25,Fully Electronic - All,Internet,IRS Non-Tax,575985.75,1,3,2,6,2016,1,2015,4,11,25
2015-11-25,Fully Electronic - All,Bank,Non-Tax,1476924456.98,1,5,1,11,2016,1,2015,4,11,25
2015-11-25,Non-Electronic,Mail,Non-Tax,2617.67,4,2,1,1,2016,1,2015,4,11,25
2015-11-25,Non-Electronic,Bank,Non-Tax,1302649.06,4,5,1,2,2016,1,2015,4,11,25
2015-11-25,Non-Electronic,Over-the-Counter (OTC),Non-Tax,24865693.58,4,1,1,3,2016,1,2015,4,11,25
2015-11-25,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,61835.38,2,1,2,5,2016,1,2015,4,11,25
2015-11-25,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,29144291.20,2,1,3,9,2016,1,2015,4,11,25
2015-11-25,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,64591446.24,2,1,1,10,2016,1,2015,4,11,25
2015-11-25,Electronic Settlement,Mail,IRS Tax,372839536.53,3,2,3,12,2016,1,2015,4,11,25
2015-11-25,Electronic Settlement,Mail,Non-Tax,62184913.79,3,2,1,13,2016,1,2015,4,11,25
2015-11-25,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,21091109.41,1,1,1,14,2016,1,2015,4,11,25
2015-11-25,Fully Electronic - All,Internet,IRS Tax,9489510407.14,1,3,3,15,2016,1,2015,4,11,25
2015-11-25,Fully Electronic - All,Internet,Non-Tax,343856002.63,1,3,1,16,2016,1,2015,4,11,25
2015-11-24,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,210527.66,2,1,2,4,2016,1,2015,4,11,24
2015-11-24,Non-Electronic,Over-the-Counter (OTC),IRS Tax,390481936.87,4,1,3,7,2016,1,2015,4,11,24
2015-11-24,Non-Electronic,Bank,Non-Tax,2323508.58,4,5,1,2,2016,1,2015,4,11,24
2015-11-24,Non-Electronic,Over-the-Counter (OTC),Non-Tax,25246482.96,4,1,1,3,2016,1,2015,4,11,24
2015-11-24,Fully Electronic - All,Bank,Non-Tax,1351617170.48,1,5,1,11,2016,1,2015,4,11,24
2015-11-24,Electronic Settlement,Mail,IRS Tax,142250035.60,3,2,3,12,2016,1,2015,4,11,24
2015-11-24,Fully Electronic - All,Internet,IRS Non-Tax,1135729.27,1,3,2,6,2016,1,2015,4,11,24
